vernietig/verb_pmi10	verniel/verb_pmi10	raw_co10_x	vernietig/verb_pmi4	verniel/verb_pmi4	raw_co10_y	raw_freq	cw
0.8800779	-0.4166255	6	-0.006369165	0.48212746	1.0	5461	gevangen/adj
2.074077		3	1.8865478		1.0	816	gevangen/part
-0.74054855	0.44765466	3	-0.9350519	0.652057	1.0	13846	gevangene/noun
-0.4110608	0.08399525	8	-0.2005177	0.0002968394	4.0	26464	gevangenis/noun
0.3197273	0.5271013	8	-0.16091245	1.0207313	2.0	12708	gevangenis_straf/noun
-0.71247184		1				4428	gevarieerd/adj
-0.05147859		1	0.8403514		1.0	2386	gevat/adj
0.5969293	1.0919853	13	0.54672384	1.217542	5.0	15719	gevecht/noun
2.308565	2.398156	3	2.113879		1.0	656	gevecht_helikopter/noun
3.9542665		1				42	gevecht_klaar/adj
	4.1145835	0				58	gevecht_kracht/noun
6.06448		2				10	gevecht_positie/noun
4.5406		1				23	gevecht_rantsoen/noun
2.6285589		1	3.540835		1.0	157	gevecht_scène/noun
5.91606		1				6	gevecht_tank/noun
3.4662445		1				68	gevecht_techniek/noun
	3.3087738	0				132	gevecht_toestel/noun
2.1287682	2.0642085	7	2.6925294	2.6702003	5.0	1852	gevecht_vliegtuig/noun
	4.6136255	0				35	gevecht_wagen/noun
	5.4777308	0				15	gevechtshelikopters/name
0.21955658	2.4010117	5	0.20969066	1.9509503	2.0	8772	gevel/noun
	8.168974	0				1	gevel_schijnwerper/noun
	6.7826796	0		7.6920915	0.0	4	gevelbepleistering/noun
0.591915		1				1200	geverfd/adj
-0.46762162	-1.0711778	3				10416	gevestigd/adj
	1.9762534	0		2.1827033	0.0	993	geviseerd/verb
	5.3067727	0				18	geviseerde/noun
1.5440508		2	1.7592851		1.0	932	gevleugeld/adj
0.9361503	0.7380592	2	1.1474699	1.6359664	1.0	1727	gevlucht/adj
1.2958311		1				592	gevoed/adj
1.8087252		1	2.7227132		1.0	355	gevoegd/adj
-0.5534761	-1.6165646	19	-1.489486	-2.0996015	3.0	71743	gevoel/noun
4.901329		1	5.817301		1.0	16	gevoel_zenuw/noun
0.24998294	-0.554244	11	-0.14088854		3.0	18629	gevoelig/adj
0.5405818		2				2523	gevoeligheid/noun
1.7281045		4				1544	gevoerd/adj
2.7530248		4	2.2765677		1.0	554	gevogelte/noun
-0.07885788	0.8216633	2		0.6277867	0.0	4693	gevolg/fixed
0.16070743	-0.015404782	45	-0.097263604	-2.2478244	14.0	83213	gevolg/noun
1.0037853	0.80569416	2		1.7120198	0.0	1585	gevolg/pp
0.30068776	-0.8136941	10	0.6970638	0.086948134	6.0	16115	gevolg/prep
-0.3494545	0.14560157	3		-0.05035112	0.0	9229	gevolgd/adj
1.0888846		2	1.3024997		1.0	1464	gevolge/prep
3.6230028		1	4.531604		1.0	58	gevolmachtigde/noun
1.5583429	0.6671046	8	2.169216	0.86595315	6.0	3741	gevonden/adj
0.28521883		1	1.1962417		1.0	1629	gevormd/adj
0.22034131	0.0222502	2				3501	gevreesd/adj
	2.677972	0		2.473765	0.0	742	gevrijwaard/adj
-0.46538424	-0.66347533	2		0.23927231	0.0	6929	gevuld/adj
0.9685234		1	1.8793663		1.0	824	gewaag/verb
0.5021226	0.7740351	10	-0.89699316	-0.40849656	1.0	13393	gewapend/adj
	2.6167896	0				260	gewapenderhand/adv
3.0605772	3.8433154	27	3.4472213	4.5643263	16.0	2747	gewas/noun
0.45853063		1				1373	gewassen/adj
1.8292034	-0.24068992	13	1.783973		5.0	4530	geweer/noun
0.9869961		1				821	geweld/adj
1.790108		2				724	geweld/fixed
0.39315495	1.2384135	31	0.63762325	1.2439029	16.0	45785	geweld/noun
	5.6840672	0				12	geweld_uitspatting/noun
0.8224947	1.0944072	10	0.5242444	1.0127411	3.0	9619	gewelddadig/adj
1.6628548	2.1579108	3	1.4680313	2.6496751	1.0	1250	gewelddadigheid/noun
	2.994096	0		3.1915877	0.0	364	geweldenaar/noun
	8.168974	0				1	geweldenaar_vandaal/noun
	3.38943	0		4.287774	0.0	121	geweldenaars/noun
-2.045524	-1.5504677	1				16842	geweldig/adj
	1.3695835	0				911	geweldloos/adj
	1.1043856	0		2.0003607	0.0	1199	geweldpleging/noun
	1.9988401	0		2.9025187	0.0	482	gewelf/noun
-0.047031928	0.04255903	3	-0.23858649		1.0	6855	gewenst/adj
0.78346115		1				994	gewerkt/adj
-0.2718916		3	0.23057878		2.0	8594	gewest/noun
2.8966517		12	3.266705		7.0	1442	gewest_plan/noun
4.5889163		20	4.80173		10.0	445	gewest_plan_wijziging/noun
2.7312045		1				145	geweten/adj
-0.8846286		1				5289	geweten/noun
2.7142248		2				291	geweten_nood/noun
1.2131529		1				647	gewetenloos/adj
-1.5770559	-0.38885263	1				10578	gewezen/adj
-0.566507		3	-0.7555063		1.0	11478	gewicht/noun
	1.4128556	0				869	gewichtig/adj
0.80981827	1.3048743	3	1.3118645	2.2058263	2.0	2913	gewijzigd/adj
-0.4871804	-1.6015623	5	-1.190102		1.0	17789	gewin/verb
-0.22392264	2.5670295	15	-1.3423011	1.7488853	2.0	42089	gewond/adj
-0.8138364	0.77983195	1		1.6799823	0.0	4929	gewonnen/adj
	0.66891426	0		1.5688453	0.0	1835	gewonnen/fixed
-0.23671775	-0.6744817	61	-0.0060255947	-2.258369	31.0	168179	gewoon/adj
0.28239968	-0.32115653	3	0.78783333		2.0	4907	gewoonlijk/adj
-0.115604185		4	-0.593067		1.0	9751	gewoonte/noun
0.7346637	1.2297198	2	0.95235366	1.4408503	1.0	2080	gewoonweg/adv
-0.054718155		3				6884	geworden/adj
1.4380374		1	2.3503447		1.0	513	geworteld/adj
1.4711039	0.5798656	4	2.3765945		4.0	2006	gewraakt/adj
3.9652355		1	4.8763175		1.0	41	gewroet/noun
	3.3919532	0				120	gewrongen/adj
0.6367253	-0.94766015	8	0.85299563	-0.044802126	4.0	9200	gezag/noun
	1.2932253	0				977	gezag_drager/noun
0.14865513		1				1872	gezaghebbend/adj
1.2417817		1				634	gezagvoerder/noun
-0.34458077	-1.1022877	7		-0.89445275	0.0	21517	gezamenlijk/adj
	0.69442844	0		1.5947901	0.0	1794	gezant/noun
-0.3653647	-1.256603	4	-0.8401888		1.0	12486	gezegd/adj
	1.5640142	0				744	gezel/noun
-1.988081		1				15964	gezellig/adj
-1.066423	-0.8590491	4	-0.84896016		2.0	25199	gezelschap/noun
-0.39500207		1				3258	gezet/adj
0.57039005		1	1.4740026		1.0	1243	gezeur/noun
2.4297926		1				192	gezever/verb
-0.8867245	-0.3916684	9	-0.7895897	-1.6873875	4.0	47578	gezicht/noun
6.626599		1	7.491277		1.0	3	gezicht_scan/noun
1.2482791		2	1.4596907		1.0	1256	gezicht_verlies/noun
1.8831933		2				658	gezichtspunt/noun
-0.7411653	-1.6324036	4	0.16848455	-0.7293132	4.0	18238	gezien/adj
-0.40754965	-1.0111059	6	-0.59363854		2.0	19525	gezien/prep
-0.3837033	0.922283	16	-0.30271468	0.31931332	7.0	51259	gezin/noun
4.056266		1	4.9622207		1.0	38	gezin_bedrijf/noun
	2.5084467	0				303	gezin_drama/noun
1.3089088		2	2.217103		2.0	1177	gezin_lid/noun
1.9082564	2.4033124	1		3.3053885	0.0	323	gezin_net_DIM/noun
1.323774		2	1.541503		1.0	1155	gezinsleven/noun
-0.4338325		1	0.4550919		1.0	3649	gezocht/adj
1.8704959	-0.65487295	82	2.2403452	-0.44921198	48.0	27640	gezond/adj
-0.6059094	-0.80400056	4		-0.5980677	0.0	16075	gezondheid/noun
4.5828753		1				22	gezondheid_belang/noun
1.6509545	2.1460106	1	2.5613096	3.0498064	1.0	418	gezondheid_centrum/noun
5.8021154		2	6.718087		2.0	13	gezondheid_infrastructuur/noun
0.907438		1	1.81381		1.0	881	gezondheid_risico/noun
	3.5459635	0		4.446087	0.0	103	gezondheid_systeem/noun
2.5968707		1	3.5053842		1.0	163	gezondheid_zorg/noun
0.03355815	-1.2631452	6	0.53390855		4.0	12688	gezondheidszorg/noun
4.6105266		1	5.498847		1.0	22	gezondheidszorg_systeem/noun
	1.4295188	0		2.3159454	0.0	874	gezonken/adj
1.4884294		1				491	gezuiverd/adj
1.9846568		2				596	gezwel/noun
1.5930696		1	2.5028305		1.0	441	geëigend/adj
1.6898555		1				402	geëindigd/adj
1.6117617	2.1068177	2	2.5093842	2.3047338	2.0	887	geëist/adj
1.2355663		2				1268	geëmotioneerd/adj
2.8092077		3				390	geënt/adj
	1.5803224	0				737	geërgerd/adj
	2.923003	0		3.8005903	0.0	402	geëvacueerd/adj
2.0932448		1				266	geëvolueerd/adj
3.0171041	3.5121603	1				107	geëxplodeerd/adj
3.3220282		2	3.530464		1.0	159	geëxporteerd/adj
	3.3711193	0		4.2759027	0.0	244	geëxposeerd/adj
2.356288		2				416	geïdentificeerd/adj
3.9950886		1				40	geïmplanteerde/adj
4.415821		1				26	geïmplodeerd/verb
2.7045095		6	2.514256		2.0	875	geïmporteerd/adj
	1.9076729	0		2.8129263	0.0	1582	geïmproviseerd/adj
2.4785564		3	2.9817922		2.0	547	geïnfecteerd/adj
0.56167173		1				1239	geïnformeerd/adj
-0.08617631		2	0.13135862		1.0	4733	geïnspireerd/adj
1.2969357		1				597	geïnstalleerd/adj
-0.13904718		1				2499	geïntegreerd/adj
-1.8101605		1	-0.901571		1.0	13291	geïnteresseerd/adj
3.3624477		1				75	geïnventariseerd/adj
1.0051813		1				794	geïnvesteerd/adj
0.1399967	-0.0580944	2				3776	geïsoleerd/adj
1.4439285	1.9389845	1				513	geüniformeerd/adj
	8.168974	0		9.078386	0.0	1	gg_gewas/noun
2.2521665		2	2.465206		1.0	459	ggo's/noun
6.9807706		1	7.8967423		1.0	2	ggo-proefvelden/noun
7.673918		1	8.58989		1.0	1	ggo_oogst/noun
5.03486	6.2230635	1	5.950832	7.132476	1.0	14	ggo_veld/noun
6.9807706		1	7.8967423		1.0	2	ghani/name
-0.8815968	0.018924383	2	-0.6672034	0.51444036	1.0	10551	gids/noun
	4.76196	0		4.9695635	0.0	61	giek/noun
	1.7883428	0		2.690245	0.0	600	gier/noun
	1.424208	0				861	gier/verb
7.673918		1				1	gier_diner/noun
2.9125988		1				119	gier_zwaluw/noun
-0.9792302	0.20897302	1	-0.06771776	0.42077887	1.0	5782	giet/verb
3.125847		1	4.032073		1.0	97	gieterij/noun
1.5968261		5	1.584894		2.0	2221	gif/noun
7.8970613		1	8.58989		1.0	1	gif_fles_DIM/noun
3.1847196		5	3.5851045		3.0	448	gif_gas/noun
5.067531		1				14	gif_gas_bom/noun
5.5279865		1				9	gif_granaat/noun
2.0480967		1				281	gif_stof/noun
7.673918		1				1	gif_tof/adj
-0.51801616	-0.022960117	1		0.8773429	0.0	3660	gift/noun
0.8576748	-0.25670704	5	0.8466196		2.0	4649	giftig/adj
2.9385967		1				115	giftig_heid/noun
0.7506336		1				1025	giga_byte/noun
0.44860452	-0.44263378	8	-0.72060174	-0.23210514	1.0	11093	gigantisch/adj
	0.854937	0		1.7506465	0.0	3096	gijzel/verb
-0.3753178		1				3207	gijzelaar/noun
-0.38606966		1				3248	gijzeling/noun
	2.38962	0				330	gijzeling_actie/noun
	0.8514294	0				1516	ginder/adv
	0.6694951	0				1832	gips/noun
7.673918		1				1	gips_blok_DIM/noun
	2.381463	0		3.2876616	0.0	328	gipsen/adj
1.4717871		1				503	girl/name
4.2611213		1	5.1639996		1.0	31	giro_betaal_kaart/noun
2.2358384		1				236	giro_nummer/noun
3.079303		1				99	gis_werk/noun
1.3904366		1	2.3024955		1.0	540	gist/noun
0.11283655	0.5507342	18	-0.5020369	-0.3012224	4.0	35811	gisteravond/adv
0.39219674	0.21709515	215	0.32530382	-0.009399863	82.0	320152	gisteren/adv
1.4996109		1				486	gisteren_voor_middag/noun
-0.74656636	1.5402492	1	0.1560234	0.64452004	1.0	4614	gisterenavond/adv
0.51789707	2.8847554	2	0.72532535	3.0055814	1.0	2611	gisterenmiddag/adv
-0.3057294	2.9619155	1		3.2819905	0.0	2970	gisterenmorgen/adv
	4.344326	0		4.832125	0.0	280	gisterennacht/adv
0.027396739	2.3142123	1		2.1098883	0.0	2130	gisterennamiddag/adv
0.90824455	2.3195913	2	1.1176018	1.6060984	1.0	1762	gisterenochtend/adv
-0.86052096	1.9371202	2	0.024072658	1.7653322	2.0	10581	gistermiddag/adv
-0.5357036	2.59841	1		2.4532921	0.0	3788	gistermorgen/adv
	3.0340211	0		3.2004752	0.0	1442	gisternacht/adv
	2.5526028	0		2.934379	0.0	1401	gisternamiddag/adv
0.18717124	2.4314272	4	-0.30531213	2.748134	1.0	7329	gisterochtend/adv
	2.9521377	0		3.1568074	0.0	373	gistervoormiddag/noun
-1.3849019	-0.19669865	1		0.014589845	0.0	8668	gitaar/noun
	1.8382729	0				568	gitzwart/adj
	-0.36021718	0				5120	glad/adj
2.3098125		1	3.2151897		1.0	216	gladjes/adj
	7.4758267	0		8.385239	0.0	2	glas-in-lood_raam_DIM/noun
	5.04331	0		5.9510775	0.0	46	glas-in-loodraam/noun
	2.8916247	0		3.7945478	0.0	198	glas-in-loodramen/noun
-1.133467	1.8464957	3	-0.6298009	1.8735987	2.0	20257	glas/noun
	3.6526349	0				92	glas/prefix
	2.805337	0				223	glas_container/noun
	3.5437558	0		3.7519267	0.0	622	glas_raam/noun
	5.338706	0				35	glas_schade/noun
	5.124451	0				42	glas_sculptuur/noun
	4.258452	0		4.4570966	0.0	102	glas_splinter/noun
	8.220267	0				2	glas_tuin_bedrijf/noun
	6.860641	0		7.6920915	0.0	4	glasdallen/noun
1.8755829	3.7569332	1		3.2766452	0.0	331	glasplaat/noun
	3.6611407	0				553	glasscherf/noun
	2.1026337	0		3.000457	0.0	440	glasvezel_kabel/noun
	4.956116	0		5.85951	0.0	25	glaszetter/noun
-1.2615253	3.1847746	1	-0.35214666	3.2273924	1.0	7680	glazen/adj
	4.4800944	0		5.3895063	0.0	40	glazenier/noun
	1.5112195	0				790	gletsjer/noun
	-0.12919241	0				4054	glijd/verb
0.22800374		1	1.137922		1.0	1731	glijd_af/verb
-0.029947432		1	0.88041276		1.0	2237	glim/adj
	8.168974	0				1	glim_snuit/noun
	-0.6039154	0				6546	glimlach/noun
0.05540862		2				4122	glimlach/verb
-0.07208031		1				2340	glip/verb
0.69713396	1.19219	3	0.5062521	0.9947488	1.0	3256	globalisering/noun
	1.2964002	0		1.973164	0.0	4906	gloednieuw/adj
	0.9689594	0				1356	gloeiend/adj
	7.0703616	0				3	gloriëtte/noun
1.137661		1				701	glossy/adj
	0.11667724	0		1.0178459	0.0	3180	glunder/verb
	5.082487	0		5.9873433	0.0	22	gm_gewas/noun
1.0491223		1	1.95214		1.0	769	go/noun
	-1.1379442	0		-0.9314922	0.0	22399	goal/noun
1.7970226		2				720	god/det
3.2097352		1				88	god/name
1.3256346	-1.3363098	47	1.156583	-0.4343619	16.0	27215	god/noun
1.201726		2	1.4163142		1.0	1318	god/tag
3.218118		2	3.4373205		1.0	173	god_beeld/noun
	5.9717493	0				9	god_huis_DIM/noun
	5.866389	0		6.7758007	0.0	10	god_lamp/noun
1.7998501	0.34899598	7				2526	goddelijk/adj
3.4451878		5	3.8431473		3.0	347	goddeloos/adj
4.0629997		1				37	goddeloos_heid/noun
	2.6367707	0		3.5410516	0.0	256	godheid/noun
1.3439294		2	1.5583689		1.0	1140	godin/noun
0.95478374		1				837	gods/pron
-1.0231525	0.16505082	1	-0.11324386		1.0	6040	godsdienst/noun
6.9807706		1	7.8967423		1.0	2	godsdienst_onlust/noun
	1.0529449	0		1.9574364	0.0	1242	godsdienstig/adj
	2.408496	0		3.3124115	0.0	322	godshuis/noun
3.4610496		1				68	godslasterlijk/adj
4.2318983		1	5.1399016		1.0	32	godver/tag
-0.9405623	-1.462773	177	-1.3590701	-1.2867339	47.0	987502	goed/adj
1.1578726		1				681	goed/adv
0.91268164	0.74444354	33	1.0311813	1.2965344	15.0	28880	goed/noun
-0.10627198	-0.45851377	7				17081	goed/part
	-0.84061426	0		0.06550615	0.0	8264	goed/tag
2.142348		5	2.5379963		3.0	1278	goed_DIM/noun
1.7960418		2	2.0128977		1.0	721	goed_bedoeld/adj
4.7507563		1				19	goed_bewapend/adj
4.423543		1				26	goed_maker/noun
2.0677218	2.2263055	7	2.6400936	3.12859	5.0	1923	goeddeels/adv
-0.46163437		2				6943	goede/fixed
	3.7888238	0				83	goedendag/tag
1.0661645		3	0.86323565		1.0	2303	goedgekeurd/adj
1.4109005		1				533	goedgelovig/adj
1.8956463		1				326	goedje/noun
0.59265333		7	0.6519047		3.0	8434	goedkeuring/noun
6.469945		3	6.2873044		1.0	10	goedkeuring_besluit/noun
-0.08833303	-1.327878	17	-0.91791636		3.0	40669	goedkoop/adj
3.8371572		2	4.750437		2.0	93	goedschiks/adj
2.8420105		1	3.752616		1.0	127	goedschiks/adv
0.50156987		1				1318	goeroe/noun
0.6577565		1				1129	goh/tag
-0.046333265	-0.24442437	2		0.65509146	0.0	4606	gok/verb
3.0612755		1				103	gok_huis/noun
	1.1359965	0		2.039712	0.0	1141	golf/adj
-0.002453977	1.1857493	5		1.5762454	0.0	10939	golf/noun
	3.7269108	0		3.932346	0.0	174	golf_bal/noun
	2.6409345	0				256	golf_breker/noun
	2.685942	0				489	golf_club/noun
1.166155	0.9680639	2				1353	golflengte/noun
1.512394	2.00745	1				478	golfplaat/noun
	5.278602	0		6.188014	0.0	18	golfplaat_dak/noun
	3.8843532	0		4.095636	0.0	146	golfplaten/adj
	2.435147	0		3.3369865	0.0	312	golfslag/noun
	2.1417801	0				421	gom/noun
	6.0895324	0		6.9989443	0.0	8	gom_boom/noun
	1.4219155	0				867	goochelaar/noun
4.864515		1				17	goodwill/name
1.1996799		4	2.1085515		4.0	2620	goodwill/noun
	3.4407012	0				116	gooi/adj
	0.5716527	0		1.47057	0.0	2020	gooi/noun
-0.670425	2.2717974	9	-1.2652348	1.7081684	2.0	38396	gooi/verb
1.0745234		1				744	gooi_af/verb
	4.240998	0		4.0959654	0.0	1913	gooi_in/verb
	3.4442444	0				115	gooi_kapot/verb
2.592203	3.0872588	1				163	gooi_los/verb
	1.671018	0		2.1670744	0.0	2023	gooi_om/verb
	1.2385768	0				1034	gooi_uit/verb
1.8934186	0.59671515	12	2.5136817		9.0	3951	gooi_weg/verb
	1.2452466	0				1025	goot/noun
	2.5960596	0				266	gootsteen/noun
0.5095454		2	0.72043985		1.0	2648	gordel/noun
0.09642459	-0.10166653	2	0.3132084	0.801705	1.0	3947	gordijn/noun
2.0786488		1				272	gort/noun
	2.1402736	0		2.351703	0.0	838	gotisch/adj
-2.0273006		1				16688	goud/noun
-2.3838542	-1.1956509	1	-1.480309		1.0	23861	gouden/adj
2.3248653	-1.1119043	51	2.3894608		22.0	10992	gouverneur/noun
0.058742553	-1.2379608	12	-1.5154518		1.0	24629	graad/noun
3.3917115		1				74	graaf/adj
1.3518912	4.0579653	8	0.1811169	4.7300563	1.0	4512	graaf/noun
0.309339	1.3152207	3		1.3007766	0.0	4812	graaf/verb
0.998599		1				806	graaf_af/verb
	2.152146	0		2.3593729	0.0	833	graaf_machine/noun
1.9680817	1.3645256	6	2.180743	1.5706272	3.0	1836	graaf_op/verb
1.0206032		1	1.9331628		1.0	779	graaf_uit/verb
0.9807179	2.1689212	1		2.3687768	0.0	832	graaf_werk/noun
-0.87146044	-1.8233234	17	-1.411292	-2.3090897	4.0	88542	graag/adj
	-0.12377506	0		0.7768643	0.0	4036	graag/adv
	0.6496881	0				1864	graai/verb
0.6688996	1.1639557	2		1.3744193	0.0	2225	graan/noun
	6.589995	0				5	graan_land/noun
3.1763327		1				91	graan_oogst/noun
6.8266196		3	7.7425914		3.0	7	graan_voor_raad/noun
	8.168974	0				1	graanvernielers/noun
-1.0357207	-0.5406646	1		0.35684475	0.0	6176	gracht/noun
	7.0703616	0				3	gracht_kade/noun
1.9570545		2				613	gracieus/adj
1.0952708	2.423236	10	-0.3013815	2.6720219	1.0	7312	graf/noun
	3.9899817	0				67	graf_kist/noun
	2.8539221	0		3.7590413	0.0	411	graf_monument/noun
7.673918		1	8.58989		1.0	1	graf_toren/noun
1.6387951	4.6187577	1		5.10721	0.0	429	graf_zerk/noun
0.01613878	2.7084193	1	0.92062753	1.4091241	1.0	2208	graffiti/noun
	6.7826796	0				4	graffiti_slogan/noun
	3.2124426	0		4.103378	0.0	147	graffitispuiters/noun
	5.5973163	0		5.784867	0.0	55	grafschenners/noun
0.81115973	4.5250916	1	1.7169844	5.2500033	1.0	972	grafsteen/noun
1.6704011	2.8586042	1		3.0680382	0.0	410	graftombe/noun
-0.751416	-0.66182506	3	-0.24657543		2.0	13813	gram/noun
3.567425		3	3.3776746		1.0	185	grammetje/noun
2.4692833	2.1170413	14	2.3437827	2.3214536	5.0	2601	granaat/noun
	3.8343008	0		4.728108	0.0	79	granaat_aanval/noun
3.3310866		2	4.242842		2.0	155	granaat_scherf/noun
	1.3038651	0				968	grandeur/noun
	1.9038627	0				532	graniet/noun
	-0.4836896	0		-0.2752644	0.0	11594	grap/noun
-0.61678886	0.57141435	1		0.7801887	0.0	4034	grap_DIM/noun
-1.5675628		1				10425	grappig/adj
-0.5236165	0.4822652	3		0.8737597	0.0	11019	gras/noun
	4.231283	0		5.1271424	0.0	52	gras/prefix
	3.3169434	0		4.2214847	0.0	129	gras_berm/noun
	7.0703616	0		7.9797735	0.0	3	gras_kwekerij/noun
	2.9967866	0				178	gras_plein/noun
1.1901989	1.6852549	1				658	grasland/noun
0.13462469	1.7282931	1		1.5283822	0.0	1911	grasmat/noun
	5.592552	0				27	grasperkjes/noun
0.5548081	1.0498642	1	1.4656124	1.954109	1.0	1245	grasveld/noun
	2.1949098	0				396	grata/noun
-0.16580482		1				2579	gratie/noun
6.9807706		1				2	gratis-stroombeslissing/noun
-0.9631852	-2.077567	10	-0.7587554		5.0	58478	gratis/adj
3.7121525		1				53	gratis_verhaal/noun
-0.13436474		1				2490	grauw/adj
1.6782122		1				406	great/noun
-0.053925764		5	-0.7560849		1.0	11487	greep/noun
0.86487836		1				917	grein_DIM/noun
6.9807706		1				2	grenades/noun
2.0933077		3				806	grendel/noun
	1.7084435	0				649	grendel_af/verb
-0.118110724	0.040473104	21	-1.1565862	0.02505764	3.0	51488	grens/noun
3.983789		1				41	grens_dorp_DIM/noun
0.82596546	0.6278744	2		1.5268707	0.0	1912	grens_gebied/noun
3.1274364		1				95	grens_geschil/noun
7.673918		1				1	grens_gracht/noun
3.174108		1				91	grens_lijn/noun
	2.669554	0				248	grens_plaats/noun
	4.191163	0				54	grens_scheiding/noun
1.9850796	2.4801357	1				300	grens_stad/noun
	5.3067727	0		6.216185	0.0	18	grens_straat/noun
3.0602834		1	3.9661427		1.0	103	grens_troep/noun
	3.413661	0				119	grenshospitium/noun
	1.1640464	0				1127	grensovergang/noun
-0.09440419		1				2400	grensoverschrijdend/adj
2.0655453		1	2.9703946		1.0	278	grenswacht/noun
-1.1885234	-0.00032017744	1	-0.27864712		1.0	7125	gretig/adj
	2.414498	0				319	griet/noun
0.2629658		1	1.1717085		1.0	1676	griezelig/adj
0.9569598		1				833	grif/verb
1.7139438	2.2089999	1				394	griffie/noun
0.9642475		1	1.8705742		1.0	838	griffier/noun
-2.3566298	-0.06981422	1		0.13809514	0.0	23082	grijp/verb
-0.31642213	1.2772462	2		0.39012176	0.0	5944	grijp_aan/verb
	4.722697	0		5.2189727	0.0	95	grijp_arm/noun
2.705842		1				145	grijp_heen/verb
0.5814835	1.210071	14	0.23695923	0.4377738	4.0	17066	grijp_in/verb
	1.5878493	0				725	grijp_vast/verb
-1.134201	-1.3322922	2	-0.91913795		1.0	13567	grijs/adj
6.5753055		1				3	grijzen/name
0.73316294		1				1048	gril/noun
-0.41313854		1				3288	grillig/adj
6.9807706		1				2	grimast/name
-0.3181143	1.2755541	1	0.58907884		1.0	3005	grimmig/adj
1.0957782		1				726	grind/noun
	3.3322952	0		4.237156	0.0	127	grind_bak/noun
-1.0767298	-0.5816737	2		0.31993428	0.0	12786	groei/adj
-1.5858103		4	-1.371814		2.0	42655	groei/noun
-0.42152146	-1.9413685	15	-0.6136983		5.0	50009	groei/verb
0.45040318	0.94545925	1	1.3605036	1.8490002	1.0	1389	groei_aan/verb
6.9807706		1	7.8967423		1.0	2	groei_apparatuur/noun
7.673918		1	8.58989		1.0	1	groei_attribuut/noun
0.8516658		1				934	groei_hormoon/noun
4.753448		1				19	groei_lamp/noun
-1.673106		1				11560	groei_op/verb
-1.9942526	-1.4991964	1				15930	groei_uit/verb
5.067531		1				14	groeiseizoen/noun
-0.17596908	-0.8440638	16	-0.4329672	-1.5539085	5.0	41750	groen/adj
-1.0412941	-0.1407729	2	-0.8289174	0.3527264	1.0	12379	groen/noun
2.7781322		2				272	groen_gebied/noun
7.673918		1				1	groen_handel/noun
	2.698806	0		3.5925522	0.0	246	groen_scherm/noun
1.6104814		1				440	groen_zone/noun
0.36435953	1.2648807	6	0.1742445	0.6627411	2.0	9074	groente/noun
	7.4758267	0		8.385239	0.0	2	groente_akker/noun
	5.6840672	0				12	groente_bed/noun
	7.609358	0				4	groente_loods/noun
7.673918		1	8.58989		1.0	1	groente_over_schot/noun
-0.49863103	-0.22129844	46	-0.47286114	-0.5309082	19.0	164593	groep/noun
-0.25276795	0.8300748	5	-0.25772208	0.23077452	2.0	13951	groep_DIM/noun
1.6386755		1	2.5496347		1.0	422	groep_gevoel/noun
	1.2252241	0		2.1302087	0.0	1043	groep_lid/noun
1.2438667	-0.4583018	9				5649	groepering/noun
5.03486		1				14	groet/name
0.17499256		1	1.0802802		1.0	1841	groet/verb
	2.5688865	0		3.4725838	0.0	273	groeve/noun
0.41865012	0.73138463	6	-0.46436724	1.1227417	1.0	8586	grof/adj
2.2910295		1				218	grofheid/noun
0.63473946		1				1148	grofweg/adv
5.756995		1				7	grond-luchtraket/noun
0.7230414	1.0357759	60	1.0642672	1.0709257	34.0	63282	grond/noun
1.7685559	1.1649996	3	1.5826281		1.0	1107	grond/pp
1.3482435		16	0.8725798		4.0	9001	grond/prep
1.4082363		1				535	grond/verb
	3.441586	0				116	grond_bezitter/noun
3.9938266		1				40	grond_doel/noun
